id,name,artists,artistid,explicit,popularity,durationms,danceability,acousticness,energy,instrumentalness,liveness,loudness,speechiness,tempo,valence
0bPnT6i9H1p8Vd85GS6Z7I,Night Shift,['Jon Pardi'],4MoAOfV4ROWofLG3a3hhBN,False,73,172253,0.63,0.0963,0.754,0.0,0.268,-3.564,0.0284,95.999,0.73
09iyGiljLWRYXdRazFkdtJ,I Could Use a Love Song,['Maren Morris'],6WY7D3jk8zTrHtmkqqo5GI,False,64,196421,0.638,0.214,0.634,0.0,0.0866,-6.474,0.0468,92.097,0.473
7iDa6hUg2VgEL1o1HjmfBn,Meant to Be (feat. Florida Georgia Line),"['Bebe Rexha', 'Florida Georgia Line']",64M6ah0SkkRsnPGtGiRAbb,False,73,163870,0.643,0.047,0.783,0.0,0.083,-6.458,0.0856,154.084,0.579
6s9m5J92By7jii22Q2XtY2,Somethin' Bad (with Carrie Underwood) - Duet with Carrie Underwood [Album],"['Miranda Lambert', 'Carrie Underwood']",66lH4jAE7pqPlOlzUKbwA0,False,65,169586,0.68,0.0527,0.888,2.82e-06,0.0575,-5.308,0.055,90.076,0.484
698eQRku24PIYPQPHItKlA,She Got the Best of Me,['Luke Combs'],718COspgdWOnwOFpJHRZHS,False,76,183160,0.533,0.0292,0.907,0.0,0.386,-3.793,0.0406,150.99,0.7
05ZACkzW8YbRq3eFgIfSNB,Springsteen,['Eric Church'],2IvkS5MXK0vPGnwyJsrEyV,False,71,263386,0.692,0.1,0.809,9.77e-05,0.185,-5.935,0.0255,104.023,0.927
03fT3OHB9KyMtGMt2zwqCT,Play It Again,['Luke Bryan'],0BvkDsjIUla7X0k6CSWh1I,False,72,226866,0.506,0.0916,0.886,0.0,0.0734,-3.225,0.0655,143.935,0.595
21LRaD9rB3v7p7DDCZsW4y,The Way I Talk,['Morgan Wallen'],4oUHIQIBe0LHzYfvXNW4QM,False,73,208280,0.604,0.0468,0.879,0.0,0.0909,-3.388,0.0322,137.983,0.757
4ly1QBXEwYoDmje9rmEgC4,Head Over Boots,['Jon Pardi'],4MoAOfV4ROWofLG3a3hhBN,False,72,202346,0.563,0.0763,0.688,0.0,0.0863,-4.474,0.0262,108.008,0.622
5kNe7PE09d6Kvw5pAsx23n,Die A Happy Man,['Thomas Rhett'],6x2LnllRG5uGarZMsD4iO8,False,71,227426,0.595,0.418,0.389,1.39e-06,0.116,-9.245,0.0349,166.052,0.4
60IGhnH20N82dNxKnc8jDd,Knee Deep (feat. Jimmy Buffett),"['Zac Brown Band', 'Jimmy Buffett']",6yJCxee7QumYr820xdIsjo,False,71,203173,0.715,0.432,0.584,1.41e-06,0.095,-8.231,0.0296,90.99,0.609
4hPpVbbakQNv8YTHYaOJP4,One Thing Right,"['Marshmello', 'Kane Brown']",64KEffDW9EtZ1y2vBYgq8T,False,71,181823,0.659,0.0644,0.625,0.0,0.582,-2.253,0.045,88.042,0.442
5yEPktRqvIhko5QFF3aBhQ,Mean,['Taylor Swift'],06HL4z0CvFAxyc27GXpf02,False,64,237733,0.568,0.452,0.761,0.0,0.217,-3.987,0.0459,163.974,0.789
7aEtlGHoiPAfRB084NiDmx,Beer Never Broke My Heart,['Luke Combs'],718COspgdWOnwOFpJHRZHS,False,75,186733,0.538,0.0139,0.863,0.0,0.0874,-4.483,0.0481,77.001,0.637
7f08qp3HROTkfrtNpiYGGo,Dirt On My Boots,['Jon Pardi'],4MoAOfV4ROWofLG3a3hhBN,False,71,201893,0.683,0.111,0.796,0.0,0.197,-4.179,0.0285,90.031,0.531
1HXy5I3HTWq8OvxCn0z7G7,Heaven,['Kane Brown'],3oSJ7TBVCWMDMiYjXNiCKE,False,71,179506,0.677,0.263,0.556,0.0,0.105,-6.544,0.0306,80.006,0.521
11EX5yhxr9Ihl3IN1asrfK,Need You Now,['Lady A'],32WkQRZEVKSzVAAYqukAEA,False,70,277573,0.587,0.0927,0.622,0.000636,0.2,-5.535,0.0303,107.943,0.231
5jROdl6MhcmP3O7h2sVgtw,Parachute,['Chris Stapleton'],4YLtscXsxbVgi031ovDDdh,False,70,253200,0.642,0.00967,0.762,5.72e-05,0.182,-7.411,0.0296,113.038,0.605
2qYsSHsYkihWx043HVJQRV,Dirt Road Anthem,['Jason Aldean'],3FfvYsEGaIb52QPXhg4DcH,False,70,229400,0.68,0.347,0.741,1.87e-06,0.117,-5.055,0.0357,127.024,0.635
6xHI9KjUjYT0FPtGO8Mxa1,Hurricane,['Luke Combs'],718COspgdWOnwOFpJHRZHS,False,74,222533,0.464,0.0153,0.813,0.0,0.254,-6.185,0.0416,75.977,0.515
1GRiBe0kNCNYpjwCHIyynI,Girl In A Country Song,['Maddie & Tae'],34bhyY8jfKez7uKakMfy4y,False,56,217840,0.59,0.285,0.908,0.0,0.36,-3.789,0.084,160.028,0.874
56eGOeSsqdg3FLxdo83TwV,Rumor,['Lee Brice'],5Zq7R5qmi58ByYyBQTlNuk,False,70,198440,0.655,0.749,0.56,0.0,0.115,-6.857,0.0486,140.975,0.599
5HGibWoxnkYSkl6mHmAlOE,That's My Kind Of Night,['Luke Bryan'],0BvkDsjIUla7X0k6CSWh1I,False,70,190186,0.661,0.0571,0.751,0.0,0.105,-2.909,0.0481,109.995,0.875
1cktZnxiONH0hR6Q3DKy8h,Drink In My Hand,['Eric Church'],2IvkS5MXK0vPGnwyJsrEyV,False,70,191306,0.626,0.00635,0.913,0.0,0.293,-4.452,0.0318,113.044,0.946
2mXsZsJBThTaJXbNcg5QD4,Mama's Broken Heart,['Miranda Lambert'],66lH4jAE7pqPlOlzUKbwA0,False,68,177773,0.768,0.278,0.809,0.0,0.139,-4.204,0.0616,111.989,0.748
7zVCrzzEJU7u24sbJPXA5W,What Ifs (feat. Lauren Alaina),"['Kane Brown', 'Lauren Alaina']",3oSJ7TBVCWMDMiYjXNiCKE,False,70,188253,0.612,0.00898,0.799,0.0,0.172,-4.603,0.0275,125.976,0.687
1dgWTMoHwTUnQhOQ8SR5fV,American Kids,['Kenny Chesney'],3grHWM9bx2E9vwJCdlRv9O,False,70,182960,0.782,0.0476,0.589,5.84e-06,0.0366,-7.37,0.0803,85.022,0.849
0i5el041vd6nxrGEU8QRxy,Cruise,['Florida Georgia Line'],3b8QkneNDz4JHKKKlLgYZg,False,69,208960,0.457,0.0191,0.948,0.0,0.0536,-3.364,0.0354,148.0,0.878
6EGAfJaLUFzhS4zRBIEQ2J,You Make It Easy,['Jason Aldean'],3FfvYsEGaIb52QPXhg4DcH,False,70,196800,0.375,0.143,0.574,0.0,0.11,-5.305,0.0315,132.025,0.406
1Dm4iAvqwYrZjgSFJNW5TG,Every Little Thing,['Carly Pearce'],4sIl4BTo9l9KqEi0Y3RE72,False,55,181053,0.636,0.434,0.428,1.02e-05,0.0903,-6.512,0.0375,139.919,0.32
3U8dHeggJ8IBe0UCb1gbyB,Colder Weather,['Zac Brown Band'],6yJCxee7QumYr820xdIsjo,False,69,273893,0.667,0.455,0.381,0.0,0.116,-7.494,0.0294,135.975,0.199
0vFMQi8ZnOM2y8cuReZTZ2,Blown Away,['Carrie Underwood'],4xFUf1FHVy696Q1JQZMTRj,False,63,240133,0.531,0.0909,0.843,0.0,0.0283,-2.569,0.0429,136.991,0.392
3ts6xK5GzfMAAriT9AIBmP,Barefoot Blue Jean Night,['Jake Owen'],1n2pb9Tsfe4SwAjmUac6YT,False,69,167426,0.599,0.202,0.807,0.0,0.196,-4.679,0.0402,172.017,0.812
7mldq42yDuxiUNn08nvzHO,Body Like A Back Road,['Sam Hunt'],2kucQ9jQwuD8jWdtR9Ef38,False,69,165386,0.732,0.447,0.458,0.0,0.136,-7.225,0.0311,98.938,0.661
1nVLAEzhBXMJLR5zAl90Nl,Crazy Girl,['Eli Young Band'],6eKWqnckwdIlSnjaYgIyxv,False,69,200706,0.366,0.000415,0.651,0.00526,0.271,-3.842,0.031,151.343,0.257
2zhk0kypGeOPsaaZcjyc14,Burning House,['Cam'],5WRElKaZsn1tGnrgmJVAeO,False,65,231333,0.728,0.887,0.253,1.11e-05,0.133,-8.427,0.0304,140.923,0.457
42fw0rxRO2xbesF6mJfd4Y,Tequila,['Dan + Shay'],7z5WFjZAIYejWy0NI5lv4T,False,68,196746,0.489,0.0312,0.581,0.0,0.132,-5.731,0.0281,86.016,0.494
1vBpwxsLVwaR4evBIaFmqD,Drinkin' Problem,['Midland'],1DTZRmlVZBxx2wRQBtx6yi,False,68,220800,0.622,0.055,0.763,8.91e-06,0.313,-6.4,0.0263,102.0,0.621
5j4hSQH0KaAc8f6cimnXIT,Fire Away,['Chris Stapleton'],4YLtscXsxbVgi031ovDDdh,False,68,244333,0.559,0.055,0.301,0.00979,0.101,-9.066,0.0297,116.123,0.177
1TwLKNsCnhi1HxbIi4bAW0,House Party,['Sam Hunt'],2kucQ9jQwuD8jWdtR9Ef38,False,69,190240,0.747,0.113,0.861,0.0,0.026,-5.251,0.0514,103.966,0.859
2TR7A4ulH9R1PNwMyd8o8U,This Is How We Roll,"['Florida Georgia Line', 'Luke Bryan']",3b8QkneNDz4JHKKKlLgYZg,False,68,220906,0.555,0.016,0.931,0.0,0.405,-2.969,0.0367,132.085,0.723
4Pn0JlCUusD2QHjADuOzuV,Humble And Kind,['Tim McGraw'],6roFdX1y5BYSbp60OTJWMd,False,68,259266,0.355,0.679,0.48,2.28e-06,0.12,-7.31,0.0282,100.956,0.137
5JlH51YDYsGj2dyEJKKjcN,Alright,['Darius Rucker'],7FY5V3XMwlNBPitEjXowHQ,False,68,231920,0.601,0.0527,0.806,0.0,0.185,-4.579,0.0345,89.87,0.711
1dyxS3YzBbL0t8rEVwVQ1K,God's Country,['Blake Shelton'],1UTPBmNbXNTittyMJrNkvw,False,67,205106,0.538,0.0608,0.752,5.39e-06,0.118,-5.106,0.0396,139.984,0.217
7c1KTn1z8Gw8ouYdcF4qaG,I Don't Want This Night To End,['Luke Bryan'],0BvkDsjIUla7X0k6CSWh1I,False,67,219973,0.616,0.0275,0.728,0.0,0.228,-4.02,0.0278,111.934,0.375
1LM5zQv5pBKPyO7rm7Uz6U,My Church,['Maren Morris'],6WY7D3jk8zTrHtmkqqo5GI,False,67,197930,0.517,0.243,0.743,3.36e-06,0.107,-4.336,0.0363,76.979,0.664
2kR18wsL3gvXRXdNE4dCGc,Homegrown,['Zac Brown Band'],6yJCxee7QumYr820xdIsjo,False,67,205000,0.712,0.0244,0.807,0.000122,0.0905,-3.976,0.0297,105.024,0.936
3EWMoDIm6lzuR0zQKtuCJX,Up Down (feat. Florida Georgia Line),"['Morgan Wallen', 'Florida Georgia Line']",4oUHIQIBe0LHzYfvXNW4QM,False,67,197253,0.589,0.0813,0.882,0.0,0.146,-3.039,0.035,129.915,0.793
0knbW9EwgSLfNFMWys1mQm,Love Me Like You Mean It,['Kelsea Ballerini'],3RqBeV12Tt7A8xH3zBDDUF,False,56,200026,0.645,0.0452,0.84,0.0,0.327,-5.894,0.0518,151.94,0.805
0OWZFobGSIW9GrSlQ9C5pc,Marry Me,['Thomas Rhett'],6x2LnllRG5uGarZMsD4iO8,False,67,205453,0.333,0.0977,0.412,0.0,0.113,-8.633,0.029,85.028,0.474
11qh54D0PKkBwelpDxxiEU,Girl Crush,['Little Big Town'],3CygdxquGHurS7f9LjNLkv,False,67,193320,0.5,0.842,0.225,0.0,0.112,-10.22,0.0302,173.788,0.355
5AnSllIrgGsCZzZJkVnApx,Eyes On You,['Chase Rice'],6pBNfggcZZDCmb0p92OnGn,False,67,182493,0.606,0.323,0.652,0.0,0.201,-6.982,0.0281,97.155,0.476
4Qtw0HNKSbIRT5sWUnbRXc,Vice,['Miranda Lambert'],66lH4jAE7pqPlOlzUKbwA0,False,55,240280,0.568,0.101,0.562,6.16e-05,0.363,-7.775,0.0418,133.647,0.247
6wycnu8FWXsj68ig7BEot9,Blue Ain't Your Color,['Keith Urban'],0u2FHSq3ln94y5Q57xazwf,False,67,230600,0.69,0.617,0.416,1.37e-06,0.102,-7.865,0.0335,82.45,0.479
6E9V9TRlVOLjenGjHemzEH,Hard To Love,['Lee Brice'],5Zq7R5qmi58ByYyBQTlNuk,False,67,224293,0.638,0.0119,0.722,0.00808,0.189,-6.177,0.0332,103.017,0.469
1soxUgYIZb1qx1c7o1Lc7z,Drunk On A Plane,['Dierks Bentley'],7x8nK0m0cP2ksQf0mjWdPS,False,67,254466,0.423,0.00495,0.73,1.13e-05,0.238,-5.566,0.032,205.972,0.66
67citk3uzWs5qbaIVKTeg8,Church Bells,['Carrie Underwood'],4xFUf1FHVy696Q1JQZMTRj,False,66,193333,0.575,0.226,0.844,0.0,0.0538,-1.772,0.0633,87.007,0.542
3DrjZArsPsoqbLzUZZV1Id,Back To December,['Taylor Swift'],06HL4z0CvFAxyc27GXpf02,False,66,293026,0.529,0.117,0.67,0.0,0.334,-4.663,0.0303,141.893,0.286
498ZVInMGDkmmNVpSWqHiZ,May We All,"['Florida Georgia Line', 'Tim McGraw']",3b8QkneNDz4JHKKKlLgYZg,False,66,226173,0.514,0.0409,0.918,0.0,0.342,-4.306,0.0365,150.033,0.64
2p07VcUwRZ5sru3mJ0JogS,Why Don't We Just Dance,['Josh Turner'],7vCtweS8UVAXTyau2j0rDT,False,66,192800,0.677,0.42,0.776,0.000689,0.0954,-5.933,0.0386,121.834,0.642
6Ymvlzom4TQeoKqAWsZRD8,Somethin' 'Bout A Truck,['Kip Moore'],2hJPr4lk7Q8SSvCVBl9fWM,False,66,213826,0.554,0.0697,0.794,0.0,0.63,-5.417,0.035,176.01,0.79
6aUhfNWYnMThF3TGtuYUUu,How Country Feels,['Randy Houser'],56x8mYvS3cyDGAi8N2FxbB,False,66,185906,0.678,0.0379,0.839,0.0,0.0742,-3.617,0.0394,104.952,0.772
2YMhrXQYKkm4kXLcXKKd5z,Small Town Boy,['Dustin Lynch'],1dID9zgn0OV0Y8ud7Mh2tS,False,66,205733,0.554,0.0251,0.743,0.0,0.359,-6.016,0.0287,72.997,0.673
7aftSOGSOpSoIlVAQVBb71,Break Up In A Small Town,['Sam Hunt'],2kucQ9jQwuD8jWdtR9Ef38,False,66,229880,0.579,0.0749,0.776,0.0,0.239,-5.365,0.173,136.044,0.434
4CLPNURPcKztF9RRdcWLGP,Follow Your Arrow,['Kacey Musgraves'],70kkdajctXSbqSMJbQO424,False,64,199640,0.448,0.418,0.649,0.0,0.0976,-5.925,0.0434,195.925,0.575
0dBW6ZsW8skfvoRfgeerBF,Mine,['Taylor Swift'],06HL4z0CvFAxyc27GXpf02,False,64,230706,0.624,0.00265,0.757,1.87e-06,0.189,-2.94,0.0296,121.07,0.658
1YhFtqwcN138S6ng3MT1nN,Rain Is A Good Thing,['Luke Bryan'],0BvkDsjIUla7X0k6CSWh1I,False,66,176160,0.622,0.105,0.932,2.37e-06,0.328,-4.66,0.0498,108.051,0.519
4u26EevCNXMhlvE1xFBJwX,If I Die Young,['The Band Perry'],75FnCoo4FBxH5K1Rrx0k5A,False,66,222773,0.606,0.348,0.497,0.0,0.275,-6.611,0.0277,130.739,0.362
3izNaTiYdotdPL0Bs76JqO,My Girl,['Dylan Scott'],78YqeIji3mgAS2K1Maca6x,False,65,197640,0.652,0.0353,0.719,0.0,0.108,-7.251,0.033,94.969,0.24
3qTmB5HxP9ilJaiM6B1yuk,Five More Minutes,['Scotty McCreery'],6ZV6lGY0prbqpTD0Md8i29,False,65,241146,0.494,0.259,0.634,1.15e-06,0.109,-4.933,0.0282,156.03,0.28
0Nu9WA8kEbBWEsay2s8Q0U,Even If It Breaks Your Heart,['Eli Young Band'],6eKWqnckwdIlSnjaYgIyxv,False,64,220520,0.495,0.000159,0.527,0.0163,0.1,-4.742,0.0351,208.067,0.574
2A69wys3S9uiPSmn6UZWJn,Written in the Sand,['Old Dominion'],6y8XlgIV8BLlIg1tT1R10i,False,64,184080,0.725,0.593,0.438,0.0,0.0842,-9.602,0.0575,83.984,0.76
5aj0xPGiEUN3aI2oOYu14S,I Don't Dance,['Lee Brice'],5Zq7R5qmi58ByYyBQTlNuk,False,64,221173,0.587,0.399,0.559,6.69e-06,0.0992,-7.742,0.0321,92.036,0.19
0p1BcEcYVO3uk4KDf3gzkY,Wanted,['Hunter Hayes'],7H6dkUChT5EoOQtUVMg4cN,False,64,228840,0.421,0.268,0.476,0.0,0.0816,-7.692,0.0298,169.784,0.3
28Sc21lrWcZD9Ov4rRkPJq,Gettin' You Home,['Chris Young'],4BYxqVkZyFjtik7crYLg5Q,False,64,212133,0.639,0.44,0.678,1.45e-06,0.221,-5.02,0.0278,106.966,0.531
1kFpL1itkwkdhO6kcmNJra,Die From A Broken Heart,['Maddie & Tae'],34bhyY8jfKez7uKakMfy4y,False,64,188290,0.607,0.363,0.514,0.0,0.258,-6.631,0.0323,75.978,0.414
4xInIiKipU1mtUogJ3ZdYr,American Honey,['Lady A'],32WkQRZEVKSzVAAYqukAEA,False,64,224866,0.588,0.508,0.684,0.0,0.141,-5.154,0.0288,85.997,0.121
2TAcwD5KcV9uY3O1tLGV15,Are You Gonna Kiss Me Or Not,['Thompson Square'],0Bvs8yPjrQSbmVIRqSg1Sp,False,64,184920,0.485,0.039,0.701,0.0,0.0977,-3.807,0.0288,151.948,0.613
3I4WFddKpe2PGZWFh7f10J,Yours,['Russell Dickerson'],1E2AEtxaFaJtH0lO7kgNKw,False,64,216960,0.554,0.119,0.722,0.0,0.0861,-6.005,0.034,134.058,0.558
6DEaND0SHv3sC11xobZLiy,Take Your Time,['Sam Hunt'],2kucQ9jQwuD8jWdtR9Ef38,False,63,243706,0.558,0.101,0.719,0.0,0.212,-5.603,0.0419,158.031,0.483
33471tzU1VghDg9zNgGRpz,Hotel Key,['Old Dominion'],6y8XlgIV8BLlIg1tT1R10i,False,64,166573,0.758,0.152,0.867,0.0,0.308,-5.087,0.0475,102.018,0.964
0H04yVa3DJxoXbLBpAb7iV,I'm Comin' Over,['Chris Young'],4BYxqVkZyFjtik7crYLg5Q,False,64,197280,0.575,0.0282,0.845,0.0,0.0814,-3.838,0.035,127.997,0.376
6enPOmd3vSFpI4jjms8kXN,Runnin' Outta Moonlight,['Randy Houser'],56x8mYvS3cyDGAi8N2FxbB,False,63,193773,0.526,0.0354,0.801,3.17e-06,0.0637,-3.717,0.0393,172.024,0.769
1G4cdOtF36ZCs6i2dZoC87,Drunk Me,['Mitchell Tenpenny'],1p6CdzJRoicjRcSdWoB9Qc,False,63,211767,0.499,0.199,0.797,0.0,0.0933,-3.77,0.0554,176.024,0.408
0JcKdUGNR7zI4jJDLyYXbi,Stuck Like Glue,['Sugarland'],0hYxQe3AK5jBPCr5MumLHD,False,63,247586,0.702,0.329,0.795,0.0,0.0505,-4.764,0.0568,83.961,0.836
3kgCJPXDlnL5bl1HFesHUi,Every Little Thing,['Russell Dickerson'],1E2AEtxaFaJtH0lO7kgNKw,False,64,190640,0.637,0.216,0.853,0.0,0.0357,-4.664,0.109,93.87,0.861
1Fo2N5iXRi37maMboaig7O,Undo It,['Carrie Underwood'],4xFUf1FHVy696Q1JQZMTRj,False,59,177253,0.476,0.11,0.84,0.0,0.046,-2.259,0.058,156.254,0.648
23EkfwUdsRIz7jAZIcC8gb,Stay A Little Longer,['Brothers Osborne'],39NR3AUhpbbqKM33vWn2fp,False,63,335480,0.557,0.0377,0.886,0.108,0.163,-5.356,0.0302,96.989,0.545
